,blockNumber,erc20CoinTotalSupply,globalDebt,timestamp,hourlyredemptionPriceActual,hourlyredemptionRateActual,hourlymarketPriceEth,hourlymarketPriceUsd,activeLiquidations,currentFsmUpdate,debtCeiling,liquidationsStarted,totalAnnualizedStabilityFee,totalCollateral,Eth_price,coinAddress,coinUniswapPair,currentCoinMedianizerUpdate,debtAvailableToSettle,globalDebtCeiling,systemSurplus,totalActiveSafeCount,wethAddress,RedemptionRateAnnualizedRate,RedemptionRateHourlyRate,RedemptionRateEightHourlyRate,RedemptionPrice,RAIInUniswapV2(RAI/ETH)
892,12154322,35772184.26091333,36016741.85257275,1617289814,3.034105211099003,0.9999957786668583,0.0015586764033930795,3.0066244350891145,0,{'value': '1931.78'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,163395.29254624906952273,1931.78,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31365958.606330601419377879', 'reserve1': '48889.379549491590409558'}",{'value': '3.025097788964485236'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,183011.9628676747539397705662288444,992,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9636964148052045,0.9999957786668583,0.9999662298338128,3.034105211099003,31365958.6063306
893,12154618,35812184.26091333,36057011.271344416,1617293640,3.0340924564965452,0.9999957786668583,0.0015578478589045118,3.0320990855889733,0,{'value': '1926.51094164'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,163480.29254624906952273,1926.51094164,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31367889.226264934441712092', 'reserve1': '48866.399069490728272694'}",{'value': '3.025097788964485236'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,183128.6383162825289320614124739368,993,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9636964148052045,0.9999957786668583,0.9999662298338128,3.0340924564965452,31367889.226264935
894,12155328,35804970.362091176,36049935.27616837,1617303398,3.034086952415054,1.0000032329534057,0.00156161648664633,3.064203540424572,0,{'value': '1946.33838488'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,162501.29254624906952273,1946.33838488,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31381474.024387424033542953', 'reserve1': '49005.827211746955774336'}",{'value': '3.025097788964485236'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,183239.0429027009435612376878738659,992,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0287254677381026,1.0000032329534057,1.0000258639199036,3.034086952415054,31381474.024387423
895,12155441,35834970.362091176,36079969.02318502,1617304883,3.0340967996232138,1.0000032329534057,0.0015637745344728514,3.0904719747333513,0,{'value': '1947.05473602'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,162501.29254624906952273,1947.05473602,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31379702.014031253307396853', 'reserve1': '49070.778908888519678382'}",{'value': '3.035845570544334567'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,183239.0429027009435612376878738659,992,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0287254677381026,1.0000032329534057,1.0000258639199036,3.0340967996232138,31379702.014031254
896,12155631,35905970.362091176,36151124.510870956,1617307474,3.0340967996232138,1.0000032329534057,0.0015570766910141002,3.0745102094749814,0,{'value': '1947.05473602'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,162536.29254624906952273,1947.05473602,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31458998.107225892749326105', 'reserve1': '48984.072675418136466763'}",{'value': '3.035845570544334567'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,183285.2315431267154566306690778127,992,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0287254677381026,1.0000032329534057,1.0000258639199036,3.0340967996232138,31458998.10722589
897,12156303,35898825.83273994,36144089.67894808,1617315950,3.0341167051085742,0.9999993781565476,0.0015646095676621697,3.0736861767768215,0,{'value': '1974.54'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,162037.524754080974596978,1974.54,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31382553.160555951307403945', 'reserve1': '49101.442932672501089872'}",{'value': '3.035845570544334567'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,183381.3818068112147854517415027303,990,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9945674595727608,0.9999993781565476,0.9999950252632085,3.0341167051085742,31382553.16055595
898,12156515,36003801.51456277,36249190.74947174,1617318520,3.0341167051085742,0.9999993781565476,0.0015521973312613224,3.0570060779992363,0,{'value': '1974.54'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161942.524754080974596978,1974.54,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31487403.84237878296796654', 'reserve1': '48874.664212487852451739'}",{'value': '3.035845570544334567'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,183410.6202439456087372584397692857,989,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9945674595727608,0.9999993781565476,0.9999950252632085,3.0341167051085742,31487403.842378784
899,12157369,35942800.8285983,36188463.2657478,1617329260,3.0341033008864993,0.9999952099267816,0.0015400572318089057,3.070475173899062,0,{'value': '1969.47'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161714.524754080974596978,1969.47,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31546107.114170430652228789', 'reserve1': '48582.810396596536280017'}",{'value': '3.047416188940837592'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,183532.6021456443427957255526895959,988,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9589070411623861,0.9999952099267816,0.9999616800567013,3.0341033008864993,31546107.114170432
900,12157616,35880274.6548455,36126000.76094635,1617332601,3.0341006242808453,0.9999952099267816,0.0015394635658587254,3.0805778998692435,0,{'value': '1961.94483254'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161506.078585591331628985,1961.94483254,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31489881.858560596332370217', 'reserve1': '48462.193908404601371823'}",{'value': '3.047416188940837592'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,183570.4968603582648626551391395382,984,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9589070411623861,0.9999952099267816,0.9999616800567013,3.0341006242808453,31489881.858560596
901,12158210,35930274.6548455,36176137.73322476,1617341076,3.034057237761075,0.9999952099267816,0.0015398434310128356,3.07349461803382,0,{'value': '2001.05575413'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161549.078585591331628985,2001.05575413,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31526070.742664840250648208', 'reserve1': '48545.212938738404003468'}",{'value': '3.063290021701211213'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,183666.6948987002021932250704127494,984,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9589070411623861,0.9999952099267816,0.9999616800567013,3.034057237761075,31526070.74266484
902,12158504,35931074.6548455,36177051.148364946,1617345116,3.034033553000568,0.9999894736255349,0.0015402116925668325,3.067742166847079,0,{'value': '1990.81008675'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161553.078585591331628985,1990.81008675,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31522006.290366797195875162', 'reserve1': '48550.562661588189894318'}",{'value': '3.063290021701211213'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,183712.5657625425875127865653801174,985,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.911912236321644,0.9999894736255349,0.9999157921067413,3.034033553000568,31522006.2903668
903,12158740,35928268.778116554,36174327.94996075,1617348358,3.034000373625078,0.9999894736255349,0.0015407492795953492,3.0917220496260214,0,{'value': '1991.76657446'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161537.623585591331628985,1991.76657446,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31509834.478486407556124331', 'reserve1': '48548.754772896627365654'}",{'value': '3.063290021701211213'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,183749.37322345264218180427971883,983,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.911912236321644,0.9999894736255349,0.9999157921067413,3.034000373625078,31509834.478486408
904,12159215,36239068.778116554,36485251.48203737,1617355150,3.033936863634636,0.9999894736255349,0.001524977560172712,3.041280884734314,0,{'value': '1993.54905043'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161455.323585591331628985,1993.54905043,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31672833.421104438263604231', 'reserve1': '48300.360234272577747195'}",{'value': '3.078637731040249239'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,183827.0883496387613802668330993754,985,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.911912236321644,0.9999894736255349,0.9999157921067413,3.033936863634636,31672833.42110444
905,12159598,36241468.778116554,36487791.565890595,1617360147,3.033901669094301,0.9999838997437852,0.0015255853208504797,3.0421202926470734,0,{'value': '1994.31189295'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,162112.623585591331628985,1994.31189295,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31667953.4706779657568891', 'reserve1': '48312.16495624230630262'}",{'value': '3.078637731040249239'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,183884.3124492549197185985744782777,987,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8684551114095242,0.9999838997437852,0.9998712052081585,3.033901669094301,31667953.470677964
906,12159951,36285466.42535924,36532328.726946265,1617364764,3.0338532702569734,0.9999838997437852,0.0015219270619171294,3.0516007325794168,0,{'value': '1994.31189295'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161612.623585591331628985,1994.31189295,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31705972.74736591018230421', 'reserve1': '48254.177948623171790187'}",{'value': '3.07251082998237555'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,183892.2984313287857673018770746962,987,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8684551114095242,0.9999838997437852,0.9998712052081585,3.0338532702569734,31705972.74736591
907,12160182,36285466.42535924,36531928.19320472,1617367812,3.0338029997842044,0.9999838997437852,0.001522786568863821,3.048236955140323,0,{'value': '1994.06762183'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161748.226111471807637011,1994.06762183,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31745764.806319791590584135', 'reserve1': '48190.472759370999801223'}",{'value': '3.07251082998237555'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,183972.2365559455502358395661480105,987,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8684551114095242,0.9999838997437852,0.9998712052081585,3.0338029997842044,31745764.80631979
908,12160258,36335466.42535924,36582019.107472636,1617368768,3.0338029997842044,0.9999838997437852,0.0015180126562828146,3.038822563762419,0,{'value': '1994.06762183'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161903.591810057415689241,1994.06762183,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31795639.806319791590584135', 'reserve1': '48115.107060785391748993'}",{'value': '3.07251082998237555'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,183983.2126992422126865148279738315,987,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8684551114095242,0.9999838997437852,0.9998712052081585,3.0338029997842044,31795639.80631979
909,12160545,36383864.69438126,36630473.20061905,1617372669,3.033707542415408,0.9999860335833135,0.0015140998941074832,3.0634328927508476,0,{'value': '2001.84270611'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161851.071827815182898076,2001.84270611,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31785559.919682013575699193', 'reserve1': '48126.512908537596928488'}",{'value': '3.07251082998237555'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,184028.0606803408375545362679649933,985,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8848415721243323,0.9999860335833135,0.9998882741280577,3.033707542415408,31785559.919682015
910,12160868,36412064.69438126,36658799.390440345,1617377208,3.0336649252350303,0.9999860335833135,0.0015050097401105922,3.1033544861704163,0,{'value': '2001.84270611'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,162182.571827815182898076,2001.84270611,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31872521.710963516779108335', 'reserve1': '47968.455616886412708084'}",{'value': '3.07251082998237555'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,184080.2657920459261353071332791003,987,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8848415721243323,0.9999860335833135,0.9998882741280577,3.0336649252350303,31872521.710963517
911,12161030,36532046.53613212,36778852.161029175,1617379433,3.0336649252350303,0.9999860335833135,0.0014949730846575996,3.100486304691466,0,{'value': '2001.84270611'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,162122.571827815182898076,2001.84270611,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31911682.679749106782524304', 'reserve1': '47707.106692359015583217'}",{'value': '3.07251082998237555'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,184105.9159444289616509375866190683,986,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8848415721243323,0.9999860335833135,0.9998882741280577,3.0336649252350303,31911682.679749105
912,12161432,36534568.02504828,36781438.203375444,1617384727,3.03358071657672,0.9999860335833135,0.0014947137445718826,3.065095202302778,0,{'value': '2068.45935857'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,162100.570827815182898076,2068.45935857,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31962064.492952098624769622', 'reserve1': '47774.137102508439598382'}",{'value': '3.086457060008111558'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,184167.0295245323931451161326892255,985,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8848415721243323,0.9999860335833135,0.9998882741280577,3.03358071657672,31962064.492952097
913,12161592,36525614.30085392,36772569.14824461,1617386768,3.03358071657672,0.9999860335833135,0.0014947137445718826,3.0678472584425034,0,{'value': '2068.45935857'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,162061.570827815182898076,2068.45935857,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31949509.987797479013927375', 'reserve1': '47755.37171109753111866'}",{'value': '3.086457060008111558'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,184190.5850079449530666408445916175,983,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8848415721243323,0.9999860335833135,0.9998882741280577,3.03358071657672,31949509.98779748
914,12161866,36587214.16062174,36834253.346652895,1617390051,3.0334897158444645,0.9999809491189806,0.0014947137445718826,3.0707628780132397,0,{'value': '2068.45935857'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,162094.020827815182898076,2068.45935857,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '32008345.931594959464285786', 'reserve1': '47843.314604966483949409'}",{'value': '3.086457060008111558'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,184228.5371633322746723442088674121,982,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8462949771361423,0.9999809491189806,0.9998476031136673,3.0334897158444645,32008345.93159496
915,12162180,36621857.50691663,36868980.128076494,1617394196,3.0334805013723405,0.9999809491189806,0.001494335125555746,3.0973289998931435,0,{'value': '2052.46474088'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,162028.020827815182898076,2052.46474088,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '32035699.997107805187441075', 'reserve1': '47872.071777444302944171'}",{'value': '3.087059599504075646'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,184264.3263143241582880245129434617,981,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8462949771361423,0.9999809491189806,0.9998476031136673,3.03342287142381,32035699.997107804
916,12162446,36696817.37682458,36944037.95815987,1617397369,3.03342287142381,0.9999809491189806,0.0014791416616038837,3.0930695627824987,0,{'value': '2052.46474088'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161734.420827815182898076,2052.46474088,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '32120147.170016570045968899', 'reserve1': '47510.24785601959301746'}",{'value': '3.087059599504075646'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,184313.2221689043719361624362148093,980,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8462949771361423,0.9999809491189806,0.9998476031136673,3.033371936450416,32120147.170016572
917,12162789,36746817.37682458,36994092.68680173,1617401816,3.0333074382376584,0.9999809491189806,0.0014784569834437992,3.09778595975487,0,{'value': '2072.71377546'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161762.420827815182898076,2072.71377546,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '32177606.545911719240229767', 'reserve1': '47573.207108310087079286'}",{'value': '3.087059599504075646'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,184364.8549500399245591008283412361,981,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8462949771361423,0.9999809491189806,0.9998476031136673,3.0333074382376584,32177606.54591172
918,12163111,36758817.37682458,37006199.92981316,1617406604,3.033248718017109,0.9999806460286056,0.0014771148889974994,3.162857962837528,0,{'value': '2091.12463199'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161777.106309000912087303,2091.12463199,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '32199257.09320328905605656', 'reserve1': '47532.582364825443303595'}",{'value': '3.087059599504075646'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,184420.465180336282133637562779372,981,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8440509405720084,0.9999806460286056,0.999845178716573,3.033248718017109,32199257.093203288
919,12163283,36858817.37682458,37106309.274909906,1617408913,3.033190175677195,0.9999806460286056,0.001480031410169704,3.1565645514359613,0,{'value': '2095.28311912'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161947.106309000912087303,2095.28311912,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '32060173.99025815022768988', 'reserve1': '47450.064521087831026451'}",{'value': '3.087059599504075646'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,184447.3326135599752449451280107424,981,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8440509405720084,0.9999806460286056,0.999845178716573,3.033190175677195,32060173.99025815
920,12164153,36698560.10489872,36946182.58168129,1617420174,3.0329965138027903,0.9999723273292933,0.0014761743985431527,3.1150379775497465,0,{'value': '2115.46805289'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161069.106309000912087303,2115.46805289,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '32101682.047038840488858674', 'reserve1': '47387.681188011085265871'}",{'value': '3.109922272047331416'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,184577.9113108064913459524837705118,980,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.7847297016879621,0.9999723273292933,0.9997786400749075,3.0329965138027903,32101682.047038842
921,12164496,36763295.91665989,37011109.05216654,1617424574,3.032911720075732,0.9999723273292933,0.001468879097524082,3.0835444454774295,0,{'value': '2100.33539329'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161512.106309000912087303,2100.33539329,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '32245865.400998075540881018', 'reserve1': '47365.277669101079007743'}",{'value': '3.109922272047331416'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,184629.0054007203262077358240774035,981,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.7847297016879621,0.9999723273292933,0.9997786400749075,3.032911720075732,32245865.400998075
922,12165014,36808525.55434945,37056458.94186478,1617431293,3.032745729870515,0.9999723273292933,0.00146301742007117,3.0940350083743824,0,{'value': '2099.25'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161429.906309000912087303,2099.25,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '32290402.159446238478323489', 'reserve1': '47241.420860373570574678'}",{'value': '3.11946509026318721'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,184707.1492563993907725475722765147,980,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.7847297016879621,0.9999723273292933,0.9997786400749075,3.032745729870515,32290402.15944624
923,12165244,36809775.55434945,37057823.15254897,1617434394,3.0326567521007672,0.9999687658827403,0.00146301742007117,3.0950865030315637,0,{'value': '2099.37604027'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161419.906309000912087303,2099.37604027,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '32291652.159446238478323489', 'reserve1': '47243.249632148659537108'}",{'value': '3.11946509026318721'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,184743.2160849094496642132808904734,980,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.7606247527664161,0.9999687658827403,0.9997501543761788,3.0326567521007672,32291652.15944624
924,12165489,36811075.55434945,37059201.91713223,1617437748,3.0325617666306273,0.9999687658827403,0.001462906047024923,3.105206000504892,0,{'value': '2117.84328222'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161424.806309000912087303,2117.84328222,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '32292192.365710867282955614', 'reserve1': '47240.443483490482078788'}",{'value': '3.11946509026318721'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,184782.2268511923068196512887492006,982,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.7606247527664161,0.9999687658827403,0.9997501543761788,3.0325617666306273,32292192.365710866
925,12165689,36811875.55434945,37060070.87896131,1617440640,3.0325617666306273,0.9999687658827403,0.0014630260365046562,3.0692517569405924,0,{'value': '2117.84328222'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161429.806309000912087303,2117.84328222,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '32292293.069205304154163904', 'reserve1': '47244.465538686212284927'}",{'value': '3.111616369201499171'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,184815.8649024572794346175385178483,983,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.7606247527664161,0.9999687658827403,0.9997501543761788,3.0325617666306273,32292293.069205303
926,12165972,36829022.663346805,37077334.17183193,1617444536,3.032467073551342,0.9999687658827403,0.0014711900032471825,3.101664256256291,0,{'value': '2115.55'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161422.806309000912087303,2115.55,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '32217519.61904963867437432', 'reserve1': '47398.092792965802456215'}",{'value': '3.111616369201499171'},13643.85936176352503894904953636526,115792089237316195423570985008687.9,184861.1874319753867509269466567792,982,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.7606247527664161,0.9999687658827403,0.9997501543761788,3.032467073551342,32217519.61904964
927,12166353,36791146.87380371,37037513.56514965,1617449574,3.0322805739130416,0.9999714499359302,0.0014695661144543324,3.092992075359846,0,{'value': '2098.79707721'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161149.806309000912087303,2098.79707721,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '32170764.316983246895156303', 'reserve1': '47277.065116335153264441'}",{'value': '3.111616369201499171'},11603.85936176352503894845384309064,115792089237316195423570985008687.9,184919.789396245797767374909951561,979,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.7787212470532592,0.9999714499359302,0.9997716223091112,3.0322805739130416,32170764.316983245
928,12166481,36811146.87380371,37057579.08411343,1617451516,3.0322805739130416,0.9999714499359302,0.0014604658645095544,3.0666131990039367,0,{'value': '2098.79707721'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161150.296309000912087303,2098.79707721,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '32240540.734731067591254788', 'reserve1': '47086.209196404511479667'}",{'value': '3.111616369201499171'},11603.85936176352503894845384309064,115792089237316195423570985008687.9,184942.37386034182707252256402467,979,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.7787212470532592,0.9999714499359302,0.9997716223091112,3.0322805739130416,32240540.734731067
929,12166972,36806863.81779163,37053380.939508155,1617457977,3.0321072163551115,0.9999714499359302,0.0014604546865228153,3.0808875794073396,0,{'value': '2099.75'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161133.296309000912087303,2099.75,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '32234592.953235135252340835', 'reserve1': '47077.162346707568095178'}",{'value': '3.107032995666998637'},11603.85936176352503894845384309064,115792089237316195423570985008687.9,185017.5149979726961560965048844636,978,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.7787212470532592,0.9999714499359302,0.9997716223091112,3.0321072163551115,32234592.953235134
930,12167013,36850863.81779163,37097463.04363529,1617458575,3.0321072163551115,0.9999714499359302,0.0014563408157485852,3.076119862314612,0,{'value': '2099.75'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,161136.826209000912087303,2099.75,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '32280157.327081877228111847', 'reserve1': '47010.910654215093796477'}",{'value': '3.107032995666998637'},11603.85936176352503894845384309064,115792089237316195423570985008687.9,185024.4779874693997401566454465134,979,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.7787212470532592,0.9999714499359302,0.9997716223091112,3.0321072163551115,32280157.327081878
931,12167687,36491406.17270995,36738113.303659834,1617467329,3.0318530679371833,0.9999729701589667,0.0014653779699731462,3.059606224490116,0,{'value': '2109.82215437'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,160143.296309000912087303,2109.82215437,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '31924923.191956671836429693', 'reserve1': '46782.079138578079695512'}",{'value': '3.107032995666998637'},11603.85936176352503894845384309064,115792089237316195423570985008687.9,185125.4201042031230198245643120657,975,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.7891612490551737,0.9999729701589667,0.9997837817277724,3.0318530679371833,31924923.191956673
932,12168558,35208157.97218048,35455096.38451353,1617478664,3.03160641361263,0.9999835925566715,0.0014834230940774977,3.074780052480074,0,{'value': '2020.32623098'},57279856.72269153321951764148967282,107,1.019999999999999999972831879,156456.496309000912087303,2020.32623098,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '30532972.807391503587616482', 'reserve1': '45293.316993324806835467'}",{'value': '3.077184124238441815'},11603.85936176352503894845384309064,115792089237316195423570985008687.9,185251.6999379483082392470976500748,968,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8661212378640804,0.9999835925566715,0.9998687479908422,3.03160641361263,30532972.807391502
