date,DAI Supply,Max DAI Supply,ETH Freed from CDPs that are still open,ETH Freed from completely closed CDPs,Locks volume ETH,"Stability Fee Paid, ETH",closed CDPs,1 - 7 days WIPES,30 - 365 days WIPES,7 - 30 days WIPES,less than 1 day WIPES,more than 365 days WIPES,"Locked in CDPs, ETH"
2019-09-01,76598965.8777381,100000000,485.163514006488,4758.39899010025,1804.29305142213,147.463666539464,8,13.6669416427612,1047.54077148438,0.095633238554001,1.98321485519409,1974.9306640625,1404525.0695205
2019-09-02,76714149.9188438,100000000,525.112573236631,935.546545496144,3049.93797275812,5.42315457173746,26,325.948120117187,1060.51196289063,11.7081022262573,17.8788032531738,47.816780090332,1406050.67762068
2019-09-03,77199195.8660881,100000000,147.768661540542,930.184288168314,6390.06121038239,7.12430772229932,19,5.71001148223877,506.767578125,0.641560554504395,2.58718466758728,66.9972381591797,1411315.79113356
2019-09-04,77324533.3372885,100000000,46.2674818758949,552.358856770378,1598.63123319048,4.88305666259583,20,0.397097676992416,675.753295898438,3.10286831855774,13.1430816650391,12.7064094543457,1412288.97735495
2019-09-05,77216500.9908302,100000000,32.0623988559073,2372.56539010344,1339.43149390367,50.7444363001553,16,4.87716960906982,2325.41772460937,1.37003719806671,6.07266044616699,82.0266189575195,1411117.65832522
2019-09-06,77357149.2292835,100000000,14.171888067662,1361.24471095104,2494.53375393525,3.1841191409195,76,0.882322549819946,685.95751953125,29.1296215057373,1.6723598241806,64.8116607666016,1412124.74651869
2019-09-07,77716260.030118,100000000,610.462550415945,2196.10197251961,3282.98397771881,18.6563979410642,92,13.658088684082,1046.27160644531,6.08478355407715,0.220656663179398,124.897003173828,1412478.35278713
2019-09-08,77904884.6965883,100000000,15.8508253166166,755.9347076451,3695.31160010331,5.6853986352228,64,0.445767760276794,905.080810546875,5.55371332168579,0.228967532515526,43.8744010925293,1415368.24572492
2019-09-09,78690697.0917805,100000000,10.126605934832,124.694102297479,4398.33054632102,19.5454417508671,50,2.66924524307251,1054.0498046875,8.91501998901367,1.54911005496979,15.8487920761108,1419625.58096823
2019-09-10,78795924.4959837,100000000,13.6703638086218,510.545616276205,1719.61476365388,12.885301573218,6,0.002760679228231,690.123291015625,11.0427169799805,4.38844728469849,51.5231513977051,1420797.79305251
2019-09-11,78990944.2787414,100000000,75.0004186290689,115.313665382034,1351.88811641428,29.3049400554587,29,0.361574470996857,409.629577636719,7.65287160873413,0.853037178516388,345.447326660156,1421951.05925466
2019-09-12,79020965.1592805,100000000,26.1592227502261,1026.63042918291,1776.96712559693,8.74501653745542,54,1.14788424968719,567.864807128906,5.28099632263184,0.37861093878746,62.3360404968262,1422629.39353779
2019-09-13,79054377.0446911,100000000,46.8152240874274,2803.46486749515,2714.41736341401,4.41916584269082,131,0.661861002445221,1223.54565429688,10.0577592849731,2.54100799560547,11.1315717697144,1422369.10823111
2019-09-14,79246218.0863569,100000000,181.8209901405,223.055662471429,3894.95428164658,4.27388090561994,126,0.904839396476746,296.874176025391,5.7610182762146,168.418380737305,0.181546688079834,1425840.84736029
2019-09-15,83509086.3434465,100000000,85.4893517386536,601.877565505478,65647.8705805815,1.17626817584662,155,327.630004882812,76.2582778930664,1.85807263851166,37.5719375610352,52.3370895385742,1490776.55663001
2019-09-16,83998419.7590238,100000000,61.9023898460078,3392.90911808885,7960.33439849052,32.6460161075781,72,485.162536621094,1797.6875,35.2151374816895,5.9354133605957,432.989440917969,1495132.60979931
2019-09-17,85328015.9641631,100000000,365.226181381719,8535.99094599566,15379.110770149,29.9838423568944,83,150.720245361328,2302.8271484375,88.0297393798828,0.287438184022903,182.179504394531,1501222.43043753
2019-09-18,85696929.5521699,100000000,453.677780785441,1786.63354049002,1424.65155025786,12.396763993143,66,20.7271995544434,818.691772460937,55.9027442932129,6.00412130355835,23.1622371673584,1500307.93704316
2019-09-19,85894003.6442428,100000000,93.0910867961709,4603.99747950132,4305.58650175565,7.97487413485374,42,300.114837646484,1023.73736572266,171.625061035156,2.7065966129303,117.088287353516,1499711.09220787
2019-09-20,86378215.0139763,100000000,3283.37440660113,985.029380053078,5028.99699756391,4.88881703603512,60,10.6138916015625,160.710006713867,5.53363752365112,220.087326049805,34.2587585449219,1500285.57841307
2019-09-21,86356725.3951092,100000000,80.3154967984967,582.380202112482,704.799463306642,3.75428971688891,69,0.860335230827331,455.374816894531,446.175811767578,6.60841989517212,20.8993015289307,1500298.67976422
2019-09-22,86456983.5944115,100000000,31.2087971492369,761.090049924504,1044.9515185791,2.57903674618606,94,9.5950984954834,145.686630249023,22.7569942474365,0.631376683712006,50.5994720458984,1500516.32776233
2019-09-23,86056299.1248929,100000000,242.337139400574,4279.02007964666,1383.94553328369,12.8197202970324,76,7.75569772720337,553.903503417969,2329.05346679687,1.52592372894287,16.6011772155762,1497117.34023406
2019-09-24,80590560.583825,100000000,1615.19658868014,23637.4084601726,39904.093590249,170.210862570787,41,40.673282623291,4014.29736328125,9197.5546875,50.6302833557129,432.886596679688,1476436.28221107
2019-09-25,80353557.9025349,100000000,1324.03435396139,9391.61114879428,14509.9766668064,160.823394847173,24,13.5871524810791,3915.76489257812,461.517700195313,43.8666763305664,865.867858886719,1479735.00954876
2019-09-26,79575995.1556725,100000000,52.347201733465,17785.3248146164,46098.7941275716,377.886008666652,20,61.9432640075684,7549.6875,1018.00866699219,22.4972877502441,350.318664550781,1506696.27887832
2019-09-27,79548009.7527648,100000000,785.767277342729,2639.20086092393,7599.18672233745,42.8596961533039,22,46.9555168151855,1444.90551757813,1289.42016601563,67.5823669433594,1052.84033203125,1510710.62998819
2019-09-28,79627974.1169228,100000000,15.5180181323493,2265.52315039091,876.885313114364,2.80302065032033,15,139.053955078125,535.926818847656,6.26268911361694,2.1635594367981,152.130859375,1509200.78347336
2019-09-29,79593809.8391255,100000000,618.186946842392,951.884936014839,2259.11683057441,15.0336205029344,14,185.962951660156,437.741363525391,6.23478126525879,61.2832107543945,317.013671875,1509817.14740026
2019-09-30,80086620.0755357,100000000,74.6933019181152,1571.88340453495,4436.44399931264,7.26043966723438,25,33.8771057128906,590.188903808594,341.068511962891,38.3172836303711,106.378967285156,1512530.84798172
