date,p,p_star,p_hat,e_hat,e_star,cumsum_e_hat,cumsum_e_star,delta_e_hat,delta_e_star,y
2018-01-15,1.0031531007786,1,1.0236313557624814,0.02047825498388134,-0.003153100778600093,-0.03559275528616379,-0.4380018820447332,0.0013240924550459443,0.0025422445012497352,0.989107723588112
2018-01-16,0.989107723588112,1,1.0087554812431334,0.01964775765502136,0.010892276411887947,-0.015944997631142432,-0.4271096056328453,-0.0008304973288599804,0.01404537719048804,0.987702244759907
2018-01-17,0.987702244759907,1,1.012221131324768,0.02451888656486101,0.012297755240093022,0.008573888933718576,-0.41481185039275226,0.00487112890983965,0.0014054788282050756,0.998775101094496
2018-01-18,0.998775101094496,1,1.0074349498748776,0.008659848780381618,0.001224898905504035,0.017233737714100195,-0.4135869514872482,-0.01585903778447939,-0.011072856334588987,0.996300547284918
2018-01-19,0.996300547284918,1,1.0073201346397396,0.011019587354821558,0.0036994527150819856,0.028253325068921753,-0.40988749877216624,0.00235973857443994,0.0024745538095779507,1.0134207649666
2018-01-20,1.0134207649666,1,1.0072011256217956,-0.006219639344804406,-0.013420764966600052,0.022033685724117347,-0.4233082637387663,-0.017239226699625965,-0.017120217681682037,1.00790287920068
2018-01-21,1.00790287920068,1,1.0113020706176756,0.0033991914169957393,-0.007902879200679891,0.025432877141113086,-0.4312111429394462,0.009618830761800146,0.005517885765920161,1.00493256301772
2018-01-22,1.00493256301772,1,1.0042747950553892,-0.0006577679623307464,-0.0049325630177199375,0.02477510917878234,-0.4361437059571661,-0.004056959379326486,0.0029703161829599534,0.9965507629172492
2018-01-23,0.9965507629172492,1,1.0023047709465025,0.005754008029253299,0.0034492370827508,0.03052911720803564,-0.4326944688744153,0.0064117759915840455,0.008381800100470738,1.03089761178533
2018-01-24,1.03089761178533,1,1.0028982830047606,-0.02799932878056932,-0.030897611785329904,0.0025297884274663174,-0.4635920806597452,-0.03375333680982262,-0.034346848868080704,1.01368057802892
2018-01-25,1.01368057802892,1,1.0082873153686522,-0.005393262660267739,-0.013680578028919976,-0.0028634742328014218,-0.4772726586886652,0.022606066120301582,0.017217033756409927,1.00272049764212
2018-01-26,1.00272049764212,1,1.0060127091407773,0.003292211498657327,-0.002720497642120012,0.0004287372658559052,-0.4799931563307852,0.008685474158925066,0.010960080386799964,1.01109227965815
2018-01-27,1.01109227965815,1,1.0106117916107176,-0.0004804880474325035,-0.011092279658150073,-5.175078157659829e-05,-0.4910854359889353,-0.0037726995460898305,-0.00837178201603006,1.04057908519489
2018-01-28,1.04057908519489,1,1.015132699012756,-0.025446386182133907,-0.04057908519488995,-0.025498136963710505,-0.5316645211838252,-0.024965898134701403,-0.02948680553673988,1.022029999328
2018-01-29,1.022029999328,1,1.0148306584358213,-0.007199340892178663,-0.022029999327999983,-0.03269747785588917,-0.5536945205118252,0.018247045289955244,0.01854908586688997,1.01613812572464
2018-01-30,1.01613812572464,1,1.0108700585365293,-0.005268067188110681,-0.016138125724640018,-0.03796554504399985,-0.5698326462364652,0.0019312737040679817,0.005891873603359965,1.00993256280886
2018-01-31,1.00993256280886,1,1.0122110819816588,0.002278519172798754,-0.009932562808860013,-0.035687025871201095,-0.5797652090453252,0.007546586360909435,0.006205562915780005,1.013529795975
2018-02-01,1.013529795975,1,1.0129212808609007,-0.0006085151140993172,-0.013529795975000036,-0.03629554098530041,-0.5932950050203253,-0.0028870342868980714,-0.0035972331661400236,1.01108029394008
2018-02-02,1.01108029394008,1,1.0160627555847166,0.00498246164463656,-0.011080293940080033,-0.03131307934066385,-0.6043752989604053,0.005590976758735877,0.0024495020349200036,0.993001111957904
2018-02-03,0.993001111957904,1,1.0143907046318053,0.02138959267390128,0.00699888804209603,-0.009923486666762571,-0.5973764109183093,0.01640713102926472,0.018079181982176062,1.00348269090101
2018-02-04,1.00348269090101,1,1.0136401057243345,0.010157414823324551,-0.003482690901009944,0.00023392815656197996,-0.6008591018193192,-0.01123217785057673,-0.010481578943105974,1.02813527603152
2018-02-05,1.02813527603152,1,1.0124026799201964,-0.015732596111323716,-0.028135276031520107,-0.015498667954761736,-0.6289943778508393,-0.025890010934648267,-0.024652585130510163,1.0254368547837
2018-02-06,1.0254368547837,1,1.0142815804481504,-0.011155274335549636,-0.025436854783700058,-0.026653942290311372,-0.6544312326345394,0.004577321775774079,0.0026984212478200487,0.994086373989328
2018-02-07,0.994086373989328,1,1.0116271305084228,0.017540756519094813,0.005913626010672024,-0.009113185771216559,-0.6485176066238674,0.02869603085464445,0.03135048079437208,1.01187658227972
2018-02-08,1.01187658227972,1,1.0109790754318235,-0.0008975068478964676,-0.011876582279719994,-0.010010692619113026,-0.6603941889035874,-0.01843826336699128,-0.017790208290392018,1.00173129743859
2018-02-09,1.00173129743859,1,1.0093214082717894,0.007590110833199493,-0.0017312974385899071,-0.0024205817859135337,-0.6621254863421773,0.00848761768109596,0.010145284841130087,1.00513807736772
2018-02-10,1.00513807736772,1,1.0095277190208432,0.004389641653123055,-0.005138077367720095,0.0019690598672095216,-0.6672635637098974,-0.0032004691800764373,-0.003406779929130188,1.00980473739603
2018-02-11,1.00980473739603,1,1.0088879966735838,-0.0009167407224461854,-0.009804737396029939,0.0010523191447633362,-0.6770683011059273,-0.005306382375569241,-0.004666660028309844,1.00295607966868
2018-02-12,1.00295607966868,1,1.008670608997345,0.005714529328664897,-0.002956079668680056,0.006766848473428233,-0.6800243807746074,0.006631270051111082,0.006848657727349883,1.00292950844356
2018-02-13,1.00292950844356,1,1.008985080718994,0.0060555722754338515,-0.0029295084435601026,0.012822420748862084,-0.6829538892181675,0.00034104294676895464,2.6571225119953468e-05,1.00414591531222
2018-02-14,1.00414591531222,1,1.009804470539093,0.005658555226872863,-0.004145915312220083,0.018480975975734948,-0.6870998045303875,-0.00039701704856098807,-0.0012164068686599805,1.00755894048731
2018-02-15,1.00755894048731,1,1.0068592715263365,-0.0006996689609735096,-0.007558940487309984,0.01778130701476144,-0.6946587450176975,-0.006358224187846373,-0.003413025175089901,1.0063517000171
2018-02-16,1.0063517000171,1,1.0064661908149717,0.00011449079787162475,-0.006351700017100059,0.017895797812633063,-0.7010104450347976,0.0008141597588451344,0.0012072404702099249,1.00847592735876
2018-02-17,1.00847592735876,1,1.006282193660736,-0.002193733698024003,-0.008475927358760016,0.01570206411460906,-0.7094863723935576,-0.0023082244958956277,-0.0021242273416599566,1.00407098432038
2018-02-18,1.00407098432038,1,1.0066096448898314,0.002538660569451512,-0.004070984320379889,0.018240724684060572,-0.7135573567139375,0.004732394267475515,0.004404943038380127,1.0101660062663298
2018-02-19,1.0101660062663298,1,1.0063724970817565,-0.0037935091845733293,-0.010166006266329797,0.014447215499487243,-0.7237233629802673,-0.006332169754024841,-0.006095021945949908,1.00792902193315
2018-02-20,1.00792902193315,1,1.0065237593650815,-0.0014052625680684994,-0.007929021933150038,0.013041952931418743,-0.7316523849134173,0.00238824661650483,0.002236984333179759,1.00683666955234
2018-02-21,1.00683666955234,1,1.008334674835205,0.0014980052828648116,-0.00683666955234008,0.014539958214283555,-0.7384890544657574,0.002903267850933311,0.0010923523808099578,1.01595115073489
2018-02-22,1.01595115073489,1,1.006796863079071,-0.009154287655819049,-0.01595115073488995,0.005385670558464506,-0.7544402052006474,-0.01065229293868386,-0.009114481182549872,1.01514467161306
2018-02-23,1.01514467161306,1,1.0086774921417234,-0.0064671794713366815,-0.015144671613060101,-0.0010815089128721755,-0.7695848768137075,0.0026871081844823674,0.0008064791218298506,1.00486284583084
2018-02-24,1.00486284583084,1,1.008541498184204,0.0036786523533640647,-0.004862845830839957,0.002597143440491889,-0.7744477226445474,0.010145831824700746,0.010281825782220144,1.01024612839354
2018-02-25,1.01024612839354,1,1.008370485305786,-0.0018756430877540087,-0.01024612839354,0.0007215003527378805,-0.7846938510380874,-0.005554295441118073,-0.0053832825627000425,1.00900535379737
2018-02-26,1.00900535379737,1,1.0085678815841674,-0.000437472213202561,-0.009005353797369997,0.00028402813953531947,-0.7936992048354574,0.0014381708745514477,0.0012407745961700023,1.00492790986493
2018-02-27,1.00492790986493,1,1.0086498260498042,0.0037219161848742743,-0.004927909864929969,0.004005944324409594,-0.7986271147003874,0.004159388398076835,0.004077443932440028,1.00103548952136
2018-02-28,1.00103548952136,1,1.0086583352088927,0.007622845687532687,-0.0010354895213600113,0.01162879001194228,-0.7996626042217474,0.0039009295026584123,0.003892420343569958,1.0078500260956
2018-03-01,1.0078500260956,1,1.0084169006347654,0.000566874539165374,-0.007850026095600038,0.012195664551107654,-0.8075126303173474,-0.007055971148367313,-0.006814536574240027,1.00157717655599
2018-03-02,1.00157717655599,1,1.00746520280838,0.005888026252389933,-0.0015771765559899897,0.018083690803497587,-0.8090898068733374,0.005321151713224559,0.006272849539610048,0.997990193657822
2018-03-03,0.997990193657822,1,1.0074207568168638,0.009430563159041783,0.0020098063421779555,0.02751425396253937,-0.8070800005311595,0.0035425369066518497,0.0035869828981679452,1.0011412048504
2018-03-04,1.0011412048504,1,1.0069183897972105,0.005777184946810454,-0.001141204850400035,0.033291438909349824,-0.8082212053815595,-0.0036533782122313285,-0.0031510111925779904,0.999507557282048
2018-03-05,0.999507557282048,1,1.0055937671661375,0.006086209884089477,0.000492442717952013,0.0393776487934393,-0.8077287626636075,0.00030902493727902325,0.001633647568352048,1.00720841343524
2018-03-06,1.00720841343524,1,1.0057540678977963,-0.0014543455374436132,-0.007208413435239924,0.03792330325599569,-0.8149371760988474,-0.0075405554215330906,-0.007700856153191937,1.01811791696365
2018-03-07,1.01811791696365,1,1.0048281955718994,-0.013289721391750664,-0.01811791696365006,0.024633581864245024,-0.8330550930624975,-0.01183537585430705,-0.010909503528410136,1.00449828062161
2018-03-08,1.00449828062161,1,1.0039811635017393,-0.0005171171198707913,-0.004498280621610062,0.024116464744374233,-0.8375533736841075,0.012772604271879873,0.013619636342039998,1.0034397840234002
2018-03-09,1.0034397840234002,1,1.0035689640045162,0.00012917998111605655,-0.003439784023400172,0.02424564472549029,-0.8409931577075077,0.0006462971009868479,0.0010584965982098904,1.00191930561348
2018-03-10,1.00191930561348,1,1.0036780524253843,0.0017587468119042438,-0.0019193056134800823,0.026004391537394533,-0.8429124633209878,0.0016295668307881872,0.0015204784099200896,1.00234932165389
2018-03-11,1.00234932165389,1,1.0035120034217833,0.0011626817678933588,-0.002349321653889902,0.027167073305287892,-0.8452617849748777,-0.000596065044010885,-0.00043001604040981967,1.0123820476484
2018-03-12,1.0123820476484,1,1.0036097478866575,-0.008772299761742541,-0.012382047648400007,0.01839477354354535,-0.8576438326232777,-0.0099349815296359,-0.010032725994510105,1.0002940053129898
2018-03-13,1.0002940053129898,1,1.0033352041244503,0.003041198811460477,-0.00029400531298984234,0.021435972355005828,-0.8579378379362675,0.011813498573203018,0.012088042335410165,0.9900292674288872
2018-03-14,0.9900292674288872,1,1.0041842174530027,0.014154950024115487,0.009970732571112806,0.035590922379121315,-0.8479671053651547,0.01111375121265501,0.010264737884102648,1.00451229148896
2018-03-15,1.00451229148896,1,1.0040438079833982,-0.00046848350556172313,-0.00451229148895993,0.03512243887355959,-0.8524793968541147,-0.01462343352967721,-0.014483024060072736,0.997977094375603
2018-03-16,0.997977094375603,1,1.0037861013412472,0.005809006965644237,0.002022905624396998,0.04093144583920383,-0.8504564912297177,0.00627749047120596,0.0065351971133569275,0.9981413408491352
2018-03-17,0.9981413408491352,1,1.0029437136650083,0.004802372815873146,0.0018586591508648054,0.045733818655076974,-0.8485978320788529,-0.0010066341497710907,-0.00016424647353219246,1.01668678636389
2018-03-18,1.01668678636389,1,1.002083750963211,-0.014603035400678976,-0.016686786363889983,0.031130783254397998,-0.8652846184427428,-0.019405408216552122,-0.018545445514754788,1.00639133730813
2018-03-19,1.00639133730813,1,1.0027121353149413,-0.0036792019931886077,-0.006391337308129907,0.02745158126120939,-0.8716759557508728,0.010923833407490369,0.010295449055760075,1.00242624873423
2018-03-20,1.00242624873423,1,1.0023988604545593,-2.738827967063706e-05,-0.002426248734229919,0.027424192981538753,-0.8741022044851027,0.0036518137135179707,0.003965088573899989,0.995924786466303
2018-03-21,0.995924786466303,1,1.0024994540214536,0.006574667555150571,0.0040752135336969975,0.033998860536689324,-0.8700269909514057,0.006602055834821208,0.006501462267926916,1.00845802702277
2018-03-22,1.00845802702277,1,1.0019201493263241,-0.006537877696445982,-0.008458027022770098,0.027460982840243342,-0.8784850179741758,-0.013112545251596552,-0.012533240556467096,1.00214340985946
2018-03-23,1.00214340985946,1,1.002555384635925,0.00041197477646504055,-0.0021434098594599327,0.027872957616708383,-0.8806284278336357,0.006949852472911022,0.0063146171633101655,0.997723504554663
2018-03-24,0.997723504554663,1,1.0028414726257322,0.005117968071069234,0.0022764954453370345,0.03299092568777762,-0.8783519323882987,0.004705993294604194,0.004419905304796967,0.997131593186568
2018-03-25,0.997131593186568,1,1.0026429057121276,0.005511312525559586,0.002868406813432034,0.0385022382133372,-0.8754835255748666,0.00039334445449035194,0.0005919113680949994,0.99530919570242
2018-03-26,0.99530919570242,1,1.0028476548194882,0.007538459117068186,0.0046908042975799535,0.04604069733040539,-0.8707927212772867,0.0020271465915085995,0.0018223974841479196,1.0063697924857902
2018-03-27,1.0063697924857902,1,1.0028837656974792,-0.003486026788311003,-0.006369792485790171,0.042554670542094386,-0.8771625137630769,-0.011024485905379189,-0.011060596783370125,1.00502236819431
2018-03-28,1.00502236819431,1,1.0020543217658995,-0.0029680464284105312,-0.005022368194310012,0.039586624113683855,-0.8821848819573869,0.0005179803599004718,0.0013474242914801593,1.01356543821889
2018-03-29,1.01356543821889,1,1.0015474629402157,-0.012017975278674209,-0.013565438218889891,0.027568648835009646,-0.8957503201762768,-0.009049928850263678,-0.00854307002457988,1.00950792816036
2018-03-30,1.00950792816036,1,1.001978712081909,-0.007529216078451029,-0.009507928160360057,0.020039432756558617,-0.9052582483366368,0.00448875920022318,0.004057510058529834,0.9943238096663052
2018-03-31,0.9943238096663052,1,1.001600692272186,0.0072768826058808855,0.005676190333694819,0.027316315362439503,-0.899582058002942,0.014806098684331914,0.015184118494054877,0.9964722501277672
2018-04-01,0.9964722501277672,1,1.00167366027832,0.005201410150552865,0.0035277498722328104,0.03251772551299237,-0.8960543081307092,-0.00207547245532802,-0.002148440461462009,0.999184101466631
2018-04-02,0.999184101466631,1,1.0017619919776914,0.002577890511060499,0.0008158985333690527,0.03509561602405287,-0.8952384095973401,-0.0026235196394923666,-0.0027118513388637577,0.993012267374306
2018-04-03,0.993012267374306,1,1.0009542715549469,0.007942004180640838,0.006987732625693965,0.043037620204693705,-0.8882506769716462,0.005364113669580339,0.006171834092324913,0.989616257879455
2018-04-04,0.989616257879455,1,1.0014676213264464,0.011851363446991448,0.010383742120545048,0.05488898365168515,-0.8778669348511011,0.003909359266350609,0.003396009494851082,1.0028884019630402
2018-04-05,1.0028884019630402,1,1.001906130313873,-0.000982271649167199,-0.002888401963040188,0.053906712002517954,-0.8807553368141413,-0.012833635096158647,-0.013272144083585236,0.9997743327885792
2018-04-06,0.9997743327885792,1,1.001690490245819,0.001916157457239831,0.00022566721142081025,0.055822869459757785,-0.8805296696027205,0.00289842910640703,0.0031140691744609983,0.999682131710932
2018-04-07,0.999682131710932,1,1.0013043498992917,0.0016222181883597253,0.0003178682890679907,0.05744508764811751,-0.8802118013136525,-0.0002939392688801057,9.220107764718044e-05,0.9864989285649948
2018-04-08,0.9864989285649948,1,1.0001193904876706,0.013620461922675853,0.01350107143500523,0.07106554957079336,-0.8667107298786473,0.011998243734316127,0.013183203145937239,1.00474507089384
2018-04-09,1.00474507089384,1,0.9977558660507201,-0.006989204843119823,-0.004745070893839909,0.06407634472767354,-0.8714558007724872,-0.020609666765795676,-0.01824614232884514,0.988568675565062
2018-04-10,0.988568675565062,1,0.9973158395290372,0.008747163963975235,0.011431324434937995,0.07282350869164878,-0.8600244763375492,0.015736368807095058,0.016176395328777904,0.990721946533574
2018-04-11,0.990721946533574,1,0.9971055352687835,0.0063835887352095,0.009278053466425962,0.07920709742685828,-0.8507464228711232,-0.0023635752287657352,-0.0021532709685120333,1.00446943828406
2018-04-12,1.00446943828406,1,0.9971105754375457,-0.007358862846514325,-0.00446943828405999,0.07184823458034395,-0.8552158611551832,-0.013742451581723825,-0.013747491750485952,0.997432234977678
2018-04-13,0.997432234977678,1,0.9976374912261964,0.00020525624851841506,0.0025677650223220327,0.07205349082886237,-0.8526480961328612,0.00756411909503274,0.007037203306382023,0.99439008586373
2018-04-14,0.99439008586373,1,0.9976652491092681,0.0032751632455381152,0.005609914136269989,0.07532865407440048,-0.8470381819965912,0.0030699069970197,0.003042149113947956,1.00026766312292
2018-04-15,1.00026766312292,1,0.9974510562419889,-0.002816606880930994,-0.00026766312291992556,0.07251204719346949,-0.8473058451195111,-0.006091770126469109,-0.0058775772591899145,0.998267062596197
2018-04-16,0.998267062596197,1,0.9974599397182462,-0.0008071228779508166,0.001732937403802981,0.07170492431551867,-0.8455729077157081,0.0020094840029801775,0.0020006005267229066,0.992442452998509
2018-04-17,0.992442452998509,1,0.997483022212982,0.005040569214473045,0.007557547001491027,0.07674549352999172,-0.8380153607142171,0.005847692092423862,0.005824609597688046,0.991962922487794
2018-04-18,0.991962922487794,1,0.9971108877658843,0.00514796527809025,0.008037077512205948,0.08189345880808196,-0.8299782832020112,0.00010739606361720444,0.0004795305107149206,0.998769745182286
2018-04-19,0.998769745182286,1,0.99651598572731,-0.0022537594549759676,0.0012302548177139938,0.079639699353106,-0.8287480283842972,-0.007401724733066217,-0.006806822694491954,1.00288101644031
2018-04-20,1.00288101644031,1,0.9979988944530486,-0.004882121987261345,-0.0028810164403099137,0.07475757736584465,-0.8316290448246071,-0.0026283625322853776,-0.0041112712580239075,1.00584100680681
2018-04-21,1.00584100680681,1,0.9985162830352782,-0.007324723771531816,-0.00584100680680999,0.06743285359431284,-0.8374700516314171,-0.0024426017842704706,-0.002959990366500076,1.00024242506773
2018-04-22,1.00024242506773,1,0.9986306238174435,-0.001611801250286482,-0.00024242506772997885,0.06582105234402635,-0.8377124766991471,0.005712922521245334,0.005598581739080011,1.00277258988335
2018-04-23,1.00277258988335,1,0.9987371110916136,-0.00403547879173638,-0.0027725898833499407,0.061785573552289974,-0.840485066582497,-0.002423677541449898,-0.002530164815619962,1.00099998198578
2018-04-24,1.00099998198578,1,0.9999561977386473,-0.0010437842471326952,-0.0009999819857799963,0.06074178930515728,-0.841485048568277,0.0029916945446036847,0.0017726078975699444,1.00788637368376
2018-04-25,1.00788637368376,1,0.9996959590911865,-0.008190414592573525,-0.007886373683759995,0.052551374712583754,-0.849371422252037,-0.00714663034544083,-0.006886391697979999,0.9983686085059292
2018-04-26,0.9983686085059292,1,0.9996045923233029,0.0012359838173736648,0.0016313914940707663,0.05378735852995742,-0.8477400307579662,0.00942639840994719,0.009517765177830761,1.00116478164491
2018-04-27,1.00116478164491,1,1.000839636325836,-0.0003251453190740161,-0.0011647816449100734,0.0534622132108834,-0.8489048124028763,-0.001561129136447681,-0.0027961731389808397,0.9976430383213608
2018-04-28,0.9976430383213608,1,1.0012324762344358,0.0035894379130749776,0.002356961678639191,0.05705165112395838,-0.8465478507242371,0.003914583232148994,0.0035217433235492646,1.01153746230509
2018-04-29,1.01153746230509,1,1.0023680496215817,-0.009169412683508238,-0.011537462305089896,0.04788223844045014,-0.858085313029327,-0.012758850596583216,-0.013894423983729087,1.00824429441532
2018-04-30,1.00824429441532,1,1.0021517348289488,-0.006092559586371227,-0.008244294415320041,0.041789678854078915,-0.866329607444647,0.003076853097137011,0.0032931678897698546,1.0081253997988
2018-05-01,1.0081253997988,1,1.0010041499137876,-0.007121249885012393,-0.008125399798800004,0.03466842896906652,-0.874455007243447,-0.0010286902986411661,0.00011889461652003774,0.9977055655934058
2018-05-02,0.9977055655934058,1,1.0021510958671567,0.004445530273750831,0.002294434406594159,0.03911395924281735,-0.8721605728368529,0.011566780158763224,0.010419834205394163,1.0021158718162602
2018-05-03,1.0021158718162602,1,1.0030442857742308,0.0009284139579706085,-0.002115871816260162,0.04004237320078796,-0.874276444653113,-0.003517116315780222,-0.004410306222854321,0.996417114217192
2018-05-04,0.996417114217192,1,1.0028657913208006,0.006448677103608524,0.003582885782807965,0.046491050304396486,-0.8706935588703051,0.005520263145637916,0.005698757599068127,1.00219815962415
2018-05-05,1.00219815962415,1,1.0026659035682675,0.0004677439441174158,-0.0021981596241500423,0.0469587942485139,-0.8728917184944551,-0.005980933159491109,-0.0057810454069580075,1.00990373398855
2018-05-06,1.00990373398855,1,1.0029974770545957,-0.006906256933954191,-0.009903733988549934,0.04005253731455971,-0.8827954524830051,-0.007374000878071607,-0.007705574364399892,1.00162425854462
2018-05-07,1.00162425854462,1,1.003661012649536,0.0020367541049159943,-0.0016242585446200053,0.042089291419475705,-0.8844197110276251,0.008943011038870186,0.008279475443929929,1.00387451094255
2018-05-08,1.00387451094255,1,1.0041655254364013,0.00029101449385127154,-0.00387451094254998,0.04238030591332698,-0.888294221970175,-0.0017457396110647228,-0.002250252397929975,1.00247854088336
2018-05-09,1.00247854088336,1,1.0036119604110716,0.00113341952771151,-0.002478540883360081,0.04351372544103849,-0.8907727628535351,0.0008424050338602385,0.0013959700591898994,0.997955375215502
2018-05-10,0.997955375215502,1,1.0030215334892272,0.005066158273725141,0.0020446247844979615,0.04857988371476363,-0.8887281380690372,0.003932738746013631,0.004523165667858042,1.02235576443753
2018-05-11,1.02235576443753,1,1.002891616821289,-0.019464147616241156,-0.022355764437530068,0.02911573609852247,-0.9110839025065672,-0.024530305889966297,-0.02440038922202803,1.00073835417027
2018-05-12,1.00073835417027,1,1.0031577420234679,0.002419387853197952,-0.0007383541702699059,0.03153512395172042,-0.9118222566768371,0.021883535469439108,0.021617410267260162,0.9969437724023992
2018-05-13,0.9969437724023992,1,1.003070600032806,0.006126827630406839,0.0030562275976008246,0.03766195158212726,-0.9087660290792363,0.0037074397772088874,0.0037945817678707305,1.00749733878075
2018-05-14,1.00749733878075,1,1.003310821056366,-0.0041865177243840535,-0.007497338780749985,0.03347543385774321,-0.9162633678599863,-0.010313345354790893,-0.01055356637835081,0.99749417508111
2018-05-15,0.99749417508111,1,1.0035961318016051,0.006101956720495072,0.002505824918889954,0.03957739057823828,-0.9137575429410963,0.010288474444879125,0.010003163699639939,1.00422208551467
2018-05-16,1.00422208551467,1,1.0034776711463929,-0.0007444143682771021,-0.00422208551466996,0.03883297620996118,-0.9179796284557663,-0.006846371088772174,-0.006727910433559914,1.00240576628059
2018-05-17,1.00240576628059,1,1.0035735368728633,0.0011677705922732429,-0.0024057662805900826,0.04000074680223442,-0.9203853947363564,0.001912184960550345,0.0018163192340798773,1.00193315833354
2018-05-18,1.00193315833354,1,1.0033138418197631,0.001380683486223111,-0.0019331583335400193,0.04138143028845753,-0.9223185530698964,0.00021291289394986812,0.00047260794705006326,0.9983399394583432
2018-05-19,0.9983399394583432,1,1.003272144794464,0.00493220533612071,0.0016600605416567937,0.04631363562457824,-0.9206584925282396,0.0035515218498975987,0.003593218875196813,1.00333177397359
2018-05-20,1.00333177397359,1,1.0033184003829956,-1.337359059450094e-05,-0.0033317739735900798,0.04630026203398374,-0.9239902665018297,-0.004945578926715211,-0.0049918345152468735,1.00304627581296
2018-05-21,1.00304627581296,1,1.00248158454895,-0.0005646912640098201,-0.003046275812959909,0.04573557076997392,-0.9270365423147896,-0.0005513176734153191,0.00028549816063017097,1.0018398308344
2018-05-22,1.0018398308344,1,1.002368321418762,0.0005284905843618848,-0.0018398308344000913,0.046264061354335806,-0.9288763731491897,0.0010931818483717048,0.0012064449785598175,1.03910638148666
2018-05-23,1.03910638148666,1,1.0045290064811703,-0.03457737500548963,-0.0391063814866599,0.011686686348846176,-0.9679827546358496,-0.035105865589851515,-0.03726655065225981,1.03900146472186
2018-05-24,1.03900146472186,1,1.005621621608734,-0.03337984311312603,-0.039001464721859946,-0.021693156764279853,-1.0069842193577094,0.0011975318923636014,0.00010491676479995604,1.00736563851841
2018-05-25,1.00736563851841,1,1.0062980365753171,-0.0010676019430928552,-0.007365638518409989,-0.022760758707372708,-1.0143498578761194,0.032312241170033174,0.03163582620344996,1.0034413110074598
2018-05-26,1.0034413110074598,1,1.006264450550079,0.0028231395426192574,-0.003441311007459813,-0.01993761916475345,-1.0177911688835792,0.0038907414857121125,0.003924327510950176,1.00215677546655
2018-05-27,1.00215677546655,1,1.0071877574920653,0.00503098202551544,-0.0021567754665499095,-0.01490663713923801,-1.0199479443501291,0.002207842482896183,0.0012845355409099035,1.02042068209744
2018-05-28,1.02042068209744,1,1.009067903757095,-0.011352778340344871,-0.02042068209743997,-0.02625941547958288,-1.0403686264475691,-0.01638376036586031,-0.01826390663089006,0.998360548791882
2018-05-29,0.998360548791882,1,1.0092920279502868,0.010931479158404867,0.0016394512081180368,-0.015327936321178015,-1.038729175239451,0.022284257498749738,0.022060133305558005,0.9930803294792
2018-05-30,0.9930803294792,1,1.0104200172424316,0.01733968776323158,0.006919670520800003,0.0020117514420535665,-1.0318095047186508,0.006408208604826715,0.005280219312681966,0.9980618145488708
2018-05-31,0.9980618145488708,1,1.0107250475883482,0.012663233039477473,0.0019381854511292262,0.01467498448153104,-1.0298713192675217,-0.004676454723754109,-0.004981485069670777,1.00773434404533
2018-06-01,1.00773434404533,1,1.0095422077178955,0.0018078636725655794,-0.007734344045329911,0.01648284815409662,-1.0376056633128516,-0.010855369366911893,-0.009672529496459137,0.991106894862424
2018-06-02,0.991106894862424,1,1.0060241138935087,0.014917219031084672,0.008893105137576018,0.03140006718518129,-1.0287125581752756,0.013109355358519093,0.01662744918290593,0.987104452423535
2018-06-03,0.987104452423535,1,1.0028040862083434,0.01569963378480843,0.01289554757646505,0.04709970096998972,-1.0158170105988105,0.0007824147537237591,0.004002442438889031,1.00009413571656
2018-06-04,1.00009413571656,1,1.001621718406677,0.0015275826901168799,-9.413571656002873e-05,0.0486272836601066,-1.0159111463153705,-0.014172051094691551,-0.012989683293025078,1.00242588124526
2018-06-05,1.00242588124526,1,1.0014638352394103,-0.0009620460058497038,-0.0024258812452599976,0.0476652376542569,-1.0183370275606305,-0.0024896286959665836,-0.002331745528699969,1.00682573375731
2018-06-06,1.00682573375731,1,1.0006947457790374,-0.006130987978272717,-0.006825733757310104,0.04153424967598418,-1.0251627613179406,-0.0051689419724230135,-0.004399852512050106,0.999836245088843
2018-06-07,0.999836245088843,1,0.9994492161273953,-0.0003870289614475997,0.00016375491115705465,0.04114722071453658,-1.0249990064067835,0.0057439590168251176,0.006989488668467159,1.00106867504262
2018-06-08,1.00106867504262,1,0.9997487652301787,-0.0013199098124413444,-0.001068675042620093,0.039827310902095237,-1.0260676814494036,-0.0009328808509937447,-0.0012324299537771477,0.942696262651754
2018-06-09,0.942696262651754,1,0.9993411219120023,0.056644859260248315,0.05730373734824601,0.09647217016234355,-0.9687639441011576,0.05796476907268966,0.0583724123908661,0.98000802918113
2018-06-10,0.98000802918113,1,0.9955781519412992,0.015570122760169225,0.019991970818870053,0.11204229292251278,-0.9487719732822876,-0.04107473650007909,-0.037311766529375956,0.9971594930257142
2018-06-11,0.9971594930257142,1,0.9936617660522458,-0.003497726973468396,0.002840506974285839,0.10854456594904438,-0.9459314663080017,-0.01906784973363762,-0.017151463844584214,1.00945919673579
2018-06-12,1.00945919673579,1,0.9940864396095274,-0.015372757126262626,-0.009459196735789988,0.09317180882278175,-0.9553906630437917,-0.01187503015279423,-0.012299703710075827,1.00211921659496
2018-06-13,1.00211921659496,1,0.9953641211986541,-0.00675509539630581,-0.0021192165949599495,0.08641671342647594,-0.9575098796387517,0.008617661729956816,0.007339980140830038,0.987527593390682
